participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.role_set,player.bid_amount,player.is_winner,player.item_private_value,player.item_common_value_signal,player.item_common_value,player.item_both_value,player.item_final_value,player.money_earned,player.max_bid,player.min_bid,player.retake,player.bid_amount1,player.bid_amount2,group.id_in_subsession,group.common_value,group.highest_bid,subsession.round_number,subsession.is_practice_round,subsession.total_rounds,subsession.real_rounds,subsession.auction,subsession.switch_group,subsession.switch_type,subsession.a,subsession.b,subsession.c,subsession.d,subsession.endowment,subsession.red_bid,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,4,,150,bidder,195,0,117,122,106,223,223,0,250,150,0,225,195,2,106,225,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,4,,150,bidder,226,0,122,116,120,242,242,0,250,150,0,225,226,1,120,228,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,1,,193,auctioneer,,0,106,79,104,210,0,0,0,0,1,,,3,104,193,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,1,,228,auctioneer,,0,101,123,120,221,0,0,0,0,1,,,1,120,228,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,2,,150,bidder,225,0,124,124,120,244,244,0,250,150,0,220,225,1,120,228,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,3,,150,bidder,177,0,97,78,106,203,203,0,250,150,0,230,177,2,106,225,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,3,,133,bidder,228,1,91,120,120,211,211,0,250,150,0,199,228,1,120,228,18,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,2,,150,bidder,170,0,80,86,85,165,165,0,250,150,0,170,,3,85,201,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,1,,188,auctioneer,,0,113,76,115,228,0,0,0,0,0,,,2,115,188,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,4,,173,bidder,188,1,96,119,115,211,211,0,250,150,0,188,,2,115,188,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,3,,150,bidder,160,0,91,79,100,191,191,0,250,150,0,160,,1,100,220,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,3,,143,bidder,201,1,109,89,85,194,194,0,250,150,0,201,,3,85,201,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,2,,150,bidder,150,0,75,111,115,190,190,0,250,150,0,150,,2,115,188,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,4,,150,bidder,190,0,80,108,100,180,180,0,250,150,0,190,,1,100,220,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,1,,220,auctioneer,,0,77,121,100,177,0,0,0,0,0,,,1,100,220,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,4,,150,bidder,170,0,90,80,85,175,175,0,250,150,0,170,,3,85,201,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,3,,150,bidder,180,0,79,117,115,194,194,0,250,150,0,180,,2,115,188,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,2,,131,bidder,220,1,101,114,100,201,201,0,250,150,0,220,,1,100,220,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,1,,201,auctioneer,,0,119,76,85,204,0,0,0,0,0,,,3,85,201,19,0,24,20,both,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,2,,150,bidder,101,0,103,85,94,197,94,0,125,75,0,101,,1,94,119,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,3,,150,bidder,89,0,102,118,105,207,105,0,125,75,0,89,89,2,105,96,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,4,,150,bidder,90,0,79,81,91,170,91,0,125,75,0,80,90,3,91,115,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,1,,115,auctioneer,,0,82,108,91,173,0,0,0,0,1,,,3,91,115,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,4,,150,bidder,93,0,121,78,94,215,94,0,125,75,0,93,,1,94,119,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,4,,159,bidder,96,1,104,109,105,209,105,0,125,75,0,83,96,2,105,96,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,2,,150,bidder,94,0,80,90,105,185,105,0,125,75,0,93,94,2,105,96,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,1,,96,auctioneer,,0,95,84,105,200,0,0,0,0,1,,,2,105,96,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,3,,125,bidder,119,1,89,119,94,183,94,0,125,75,0,119,,1,94,119,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,3,,150,bidder,95,0,81,97,91,172,91,0,125,75,0,95,95,3,91,115,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,1,,119,auctioneer,,0,80,88,94,174,0,0,0,0,0,,,1,94,119,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,2,,126,bidder,115,1,110,97,91,201,91,0,125,75,0,119,115,3,91,115,20,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,1,,101,auctioneer,,0,81,107,100,181,0,0,0,0,1,,,2,100,101,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,2,,150,bidder,85,0,85,105,107,192,107,0,125,75,0,85,,3,107,102,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,4,,150,bidder,85,0,99,78,100,199,100,0,125,75,0,80,85,2,100,101,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,4,,150,bidder,86,0,86,115,109,195,109,0,125,75,0,86,,1,109,116,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,3,,149,bidder,101,1,112,112,100,212,100,0,125,75,0,103,101,2,100,101,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,2,,150,bidder,81,0,94,92,109,203,109,0,125,75,0,81,,1,109,116,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,1,,102,auctioneer,,0,101,111,107,208,0,0,0,0,0,,,3,107,102,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,4,,155,bidder,102,1,116,102,107,223,107,0,125,75,0,102,,3,107,102,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,1,,116,auctioneer,,0,89,81,109,198,0,0,0,0,0,,,1,109,116,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,2,,150,bidder,100,0,121,111,100,221,100,0,125,75,0,100,100,2,100,101,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,3,,150,bidder,77,0,117,114,107,224,107,0,125,75,0,77,,3,107,102,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,3,,143,bidder,116,1,88,120,109,197,109,0,125,75,0,116,,1,109,116,21,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,2,,150,bidder,86,0,119,81,100,219,100,0,125,75,0,86,,1,100,122,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,4,,150,bidder,78,0,108,84,99,207,99,0,125,75,0,78,,3,99,124,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,2,,118,bidder,123,1,93,110,91,184,91,0,125,75,0,122,123,2,91,123,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,3,,150,bidder,87,0,77,105,100,177,100,0,125,75,0,87,,1,100,122,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,2,,150,bidder,103,0,102,109,99,201,99,0,125,75,0,103,,3,99,124,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,3,,150,bidder,89,0,82,83,91,173,91,0,125,75,0,123,89,2,91,123,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,4,,150,bidder,100,0,123,81,91,214,91,0,125,75,0,89,100,2,91,123,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,1,,122,auctioneer,,0,84,99,100,184,0,0,0,0,0,,,1,100,122,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,1,,123,auctioneer,,0,97,98,91,188,0,0,0,0,1,,,2,91,123,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,1,,124,auctioneer,,0,117,92,99,216,0,0,0,0,0,,,3,99,124,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,4,,128,bidder,122,1,95,115,100,195,100,0,125,75,0,122,,1,100,122,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,3,,125,bidder,124,1,98,106,99,197,99,0,125,75,0,124,,3,99,124,22,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,1,,112,auctioneer,,0,117,104,100,217,0,0,0,0,0,,,1,100,112,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,3,,150,bidder,78,0,82,84,100,182,100,0,125,75,0,78,,1,100,112,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,2,,138,bidder,112,1,97,115,100,197,100,0,125,75,0,112,,1,100,112,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,2,,150,bidder,83,0,112,79,92,204,92,0,125,75,0,79,83,3,92,123,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,4,,150,bidder,94,0,112,91,92,204,92,0,125,75,0,96,94,3,92,123,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,1,,123,auctioneer,,0,92,99,92,184,0,0,0,0,1,,,3,92,123,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,1,,109,auctioneer,,0,99,80,107,206,0,0,0,0,0,,,2,107,109,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,3,,150,bidder,90,0,89,102,107,196,107,0,125,75,0,90,,2,107,109,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,4,,150,bidder,105,0,108,103,100,208,100,0,125,75,0,105,,1,100,112,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,4,,150,bidder,100,0,89,100,107,196,107,0,125,75,0,100,,2,107,109,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,2,,148,bidder,109,1,75,121,107,182,107,0,125,75,0,109,,2,107,109,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,3,,119,bidder,123,1,106,107,92,198,92,0,125,75,0,123,123,3,92,123,23,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
1,emhwyl8i,leeps_3,0,312,650,common_value_auction,FinalPage,07:27.9,1,,,3002,4,,140,bidder,108,1,124,102,98,222,98,304.2,125,75,0,111,108,3,98,108,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
2,llj6ja7a,leeps_4,0,312,650,common_value_auction,FinalPage,07:30.6,1,,,3175,4,,150,bidder,84,0,96,103,109,205,109,321.5,125,75,0,84,84,2,109,121,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
3,vpars3n3,leeps_2,0,312,650,common_value_auction,FinalPage,07:35.1,1,,,3128,4,,150,bidder,98,0,79,94,102,181,102,316.8,125,75,0,99,98,1,102,111,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
4,fp8k6h1d,leeps_1,0,312,650,common_value_auction,FinalPage,07:36.4,1,,,3036,1,,121,auctioneer,,0,78,101,109,187,0,307.6,0,0,1,,,2,109,121,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
5,mqt0al14,leeps_8,0,312,650,common_value_auction,FinalPage,07:38.9,1,,,2967,3,,150,bidder,105,0,110,95,98,208,98,300.7,125,75,0,99,105,3,98,108,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
6,r1x3f9d1,leeps_10,0,312,650,common_value_auction,FinalPage,07:43.3,1,,,2775,2,,138,bidder,121,1,95,104,109,204,109,281.5,125,75,0,114,121,2,109,121,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
7,1wvf7yqk,leeps_5,0,312,650,common_value_auction,FinalPage,07:45.3,1,,,2935,2,,150,bidder,100,0,105,98,98,203,98,297.5,125,75,0,100,100,3,98,108,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
8,tg59o8gv,leeps_6,0,312,650,common_value_auction,FinalPage,07:46.8,1,,,3110,2,,150,bidder,100,0,78,96,102,180,102,315,125,75,0,92,100,1,102,111,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
9,vln8v50r,leeps_9,0,312,650,common_value_auction,FinalPage,07:47.6,1,,,3065,1,,111,auctioneer,,0,81,77,102,183,0,310.5,0,0,1,,,1,102,111,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
10,yq3wf849,leeps_12,0,312,650,common_value_auction,FinalPage,07:53.2,1,,,2974,3,,150,bidder,110,0,76,120,109,185,109,301.4,125,75,0,107,110,2,109,121,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
11,naqebkuv,leeps_7,0,312,650,common_value_auction,FinalPage,07:57.1,1,,,3025,3,,141,bidder,111,1,104,116,102,206,102,306.5,125,75,0,86,111,1,102,111,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
12,bpew2qm8,leeps_11,0,312,650,common_value_auction,FinalPage,08:10.7,1,,,2776,1,,108,auctioneer,,0,96,113,98,194,0,281.6,0,0,1,,,3,98,108,24,0,24,20,common,1,1,75,125,75,125,150,1,5520yzzr,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
